id,title,price,release_date,quantity,description,key_search,idPublisher
1309,LAUNDRY GIRL AMANE MIDORIKAWA ILLUSTRATION BY TSUKUNE TAIRA 1/6 COMPLETE FIGURE,5550000,2/2021,5," Giá cập nhật tháng 8/2020 : 5.550.000đ, Laundry Girl Amane Midorikawa illustration by Tsukune Taira 1/6 Complete Figure, Nhân vật : Laundry Girl Amane Midorikawa, Series :  illustration, Tỷ lệ : 1/6, Hãng sản xuất : Daiki kogyo, Kích thước : 25.5cm , Phát hành : 2/2021 , Tsukune Taira illustration 1/6 Daiki kogyo Laundry Girl Amane Midorikawa ","  8/2020  5.550.000d, Laundry Girl Amane Midorikawa illustration by Tsukune Taira 1/6 Complete Figure,   Laundry Girl Amane Midorikawa,    illustration,   1/6,   Daiki kogyo,   25.5cm ,   2/2021 , Tsukune Taira illustration 1/6 Daiki kogyo Laundry Girl Amane Midorikawa ",49
1310,GIRLS' FRONTLINE GD DSR-50 BEST OFFER VER. 1/7,8300000,6/2021,5," Giá cập nhật tháng 4/2021 : 8.300.000đ, Giá cập nhật tháng 8/2020 : 5.980.000đ, Girls' Frontline Gd DSR-50 Best Offer Ver. 1/7 Complete Figure, Nhân vật : Gd DSR-50, Series :  Girls' Frontline, Tỷ lệ : 1/7, Hãng sản xuất : Wonderful Works, Kích thước : 24cm , Phát hành : 6/2021 , Wonderful Works Best Offer Girls' Frontline Gd DSR-50 1/7 ","  4/2021  8.300.000d,  8/2020  5.980.000d, Girls' Frontline Gd DSR-50 Best Offer Ver. 1/7 Complete Figure,   Gd DSR-50,    Girls' Frontline,   1/7,   Wonderful Works,   24cm ,   6/2021 , Wonderful Works Best Offer Girls' Frontline Gd DSR-50 1/7 ",97
1311,"MATAROU ILLUSTRATION "" MARINA UMINAGI "" 1/6 COMPLETE FIGURE",7350000,1/2021,5," Giá cập nhật tháng 8/2020 : 7.350.000đ, Matarou Illustration "" Marina Uminagi "" 1/6 Complete Figure, Nhân vật : Marina Uminagi, Series :  Tokonatsu no Yuuwaku Bikini , Tỷ lệ : 1/6, Hãng sản xuất : eighteen, Kích thước : 28cm , Phát hành : 1/2021 , eighteen Tokonatsu no Yuuwaku Bikini 1/6 Marina Uminagi Matarou Illustration ","  8/2020  7.350.000d, Matarou Illustration "" Marina Uminagi "" 1/6 Complete Figure,   Marina Uminagi,    Tokonatsu no Yuuwaku Bikini ,   1/6,   eighteen,   28cm ,   1/2021 , eighteen Tokonatsu no Yuuwaku Bikini 1/6 Marina Uminagi Matarou Illustration ",87
1312,"MATAROU ILLUSTRATION ""MARINA UMINAGI"" LIMITED EDITION 1/6 COMPLETE FIGURE",7350000,1/2021,5," Giá cập nhật tháng 8/2020 : 7.350.000đ, Matarou Illustration ""Marina Uminagi"" Limited Edition 1/6 Complete Figure, Nhân vật : Marina Uminagi, Series :  Tokonatsu no Yuuwaku Bikini , Tỷ lệ : 1/6, Hãng sản xuất : eighteen, Kích thước : 28cm , Phát hành : 1/2021 , Matarou Illustration Tokonatsu no Yuuwaku Bikini Limited Edition eighteen 1/6 Marina Uminagi ","  8/2020  7.350.000d, Matarou Illustration ""Marina Uminagi"" Limited Edition 1/6 Complete Figure,   Marina Uminagi,    Tokonatsu no Yuuwaku Bikini ,   1/6,   eighteen,   28cm ,   1/2021 , Matarou Illustration Tokonatsu no Yuuwaku Bikini Limited Edition eighteen 1/6 Marina Uminagi ",87
1313,THAT TIME I GOT REINCARNATED AS A SLIME DEMON LORD RIMURU TEMPEST 1/7 COMPLETE FIGURE,6780000,3/2021,5," Giá cập nhật tháng 7/2020 : 6.780.000đ, That Time I Got Reincarnated as a Slime Demon Lord Rimuru Tempest 1/7 Complete Figure, Nhân vật : Rimuru, Series :  That Time I Got Reincarnated as a Slime (Tensei shitara Slime datta ken), Tỷ lệ : 1/7, Hãng sản xuất : furyu, Kích thước : 20cm , Phát hành : 3/2021, furyu Rimuru 1/7 That Time I Got Reincarnated as a Slime Tensei shitara Slime datta ken ","  7/2020  6.780.000d, That Time I Got Reincarnated as a Slime Demon Lord Rimuru Tempest 1/7 Complete Figure,   Rimuru,    That Time I Got Reincarnated as a Slime (Tensei shitara Slime datta ken),   1/7,   furyu,   20cm ,   3/2021, furyu Rimuru 1/7 That Time I Got Reincarnated as a Slime Tensei shitara Slime datta ken ",42
1314,BORUTO -NARUTO THE MOVIE- - UCHIHA SASUKE - G.E.M. - 1/8 (MEGAHOUSE),5400000,8/2016,5," Giá cập nhật tháng 8/2020 : 5.400.000đ, Boruto -Naruto the Movie- - Uchiha Sasuke - G.E.M. - 1/8 (MegaHouse), Nhân vật : Uchiha Sasuke, Series :  Boruto -Naruto the Movie- , Tỷ lệ : 1/8 , Hãng sản xuất : MegaHouse, Kích thước : 17cm , Phát hành : 8/2016 , G.E.M MegaHouse Boruto -Naruto the Movie- Uchiha Sasuke Naruto Boruto 1/8 ","  8/2020  5.400.000d, Boruto -Naruto the Movie- - Uchiha Sasuke - G.E.M. - 1/8 (MegaHouse),   Uchiha Sasuke,    Boruto -Naruto the Movie- ,   1/8 ,   MegaHouse,   17cm ,   8/2016 , G.E.M MegaHouse Boruto -Naruto the Movie- Uchiha Sasuke Naruto Boruto 1/8 ",28
1315,DRAGON NEST ARGENTA 1/7 COMPLETE FIGURE,4300000,4/2021,5," Giá cập nhật tháng 7/2020 : 4.300.000đ, Dragon Nest Argenta 1/7 Complete Figure, Nhân vật : Argenta, Series :  Dragon Nest, Tỷ lệ : 1/7 , Hãng sản xuất : Myethos, Kích thước : 27.5cm , Phát hành : 4/2021 , Argenta 1/7 Dragon Nest Myethos ","  7/2020  4.300.000d, Dragon Nest Argenta 1/7 Complete Figure,   Argenta,    Dragon Nest,   1/7 ,   Myethos,   27.5cm ,   4/2021 , Argenta 1/7 Dragon Nest Myethos ",88
1316,GOODSMILE RACING & TYPE-MOON RACING NERO CLAUDIUS RACING VER. 1/7 FIGURE,4700000,9/2021,5," Giá cập nhật tháng 2/2021 : 4.700.000đ, Giá cập nhật tháng 7/2020 : 5.150.000đ, GOODSMILE RACING & TYPE-MOON RACING Nero Claudius Racing Ver. 1/7 Figure, Nhân vật : Nero Claudius(Saber/Caster), Series :  Fate / GrandOrder , Fate, Tỷ lệ : 1/7, Hãng sản xuất : GOODSMILE RACING & TYPE-MOON RACING, Kích thước : 25cm , Phát hành : 9/2021 , 1/7 GOODSMILE RACING & TYPE-MOON RACING Saber Racing Fate Fate / GrandOrder Nero Claudius Caster ","  2/2021  4.700.000d,  7/2020  5.150.000d, GOODSMILE RACING & TYPE-MOON RACING Nero Claudius Racing Ver. 1/7 Figure,   Nero Claudius(Saber/Caster),    Fate / GrandOrder , Fate,   1/7,   GOODSMILE RACING & TYPE-MOON RACING,   25cm ,   9/2021 , 1/7 GOODSMILE RACING & TYPE-MOON RACING Saber Racing Fate Fate / GrandOrder Nero Claudius Caster ",119
1317,TOUHOU LOST WORD REIMU HAKUREI 1/8 COMPLETE FIGURE,8100000,9/2021,5," Giá cập nhật tháng 7/2020 : 8.100.000đ, Touhou Lost Word Reimu Hakurei 1/8 Complete Figure, Nhân vật : Reimu Hakurei, Series :  Touhou Lost Word, Tỷ lệ : 1/8 , Hãng sản xuất : Good Smile Company, Kích thước : 26cm , Phát hành : 9/2021 , Touhou Lost Word Good Smile Company 1/8 Touhou project Reimu Hakurei ","  7/2020  8.100.000d, Touhou Lost Word Reimu Hakurei 1/8 Complete Figure,   Reimu Hakurei,    Touhou Lost Word,   1/8 ,   Good Smile Company,   26cm ,   9/2021 , Touhou Lost Word Good Smile Company 1/8 Touhou project Reimu Hakurei ",3
1318,NO GAME NO LIFE SHIRO SUMMER SEASON VER. 1/7 COMPLETE FIGURE,6450000,11/2021,5," Giá cập nhật tháng 7/2020 : 6.450.000đ, No Game No Life Shiro Summer Season Ver. 1/7 Complete Figure, Nhân vật : Shiro, Series :  No Game No Life, Tỷ lệ : 1/7, Hãng sản xuất : Phat Company, Kích thước : 19cm , Phát hành : 11/2021, No Game No Life 1/7 Summer Season Shiro Phat Company ","  7/2020  6.450.000d, No Game No Life Shiro Summer Season Ver. 1/7 Complete Figure,   Shiro,    No Game No Life,   1/7,   Phat Company,   19cm ,   11/2021, No Game No Life 1/7 Summer Season Shiro Phat Company ",48
1319,METAL GEAR SOLID BISHOUJO SNIPER WOLF 1/7 COMPLETE FIGURE,2880000,12/2020,5," Giá cập nhật tháng 7/2020 : 2.880.000đ, Metal Gear Solid BISHOUJO Sniper Wolf 1/7 Complete Figure, Nhân vật : Sniper Wolf, Series :  Metal Gear Solid, Tỷ lệ : 1/7, Hãng sản xuất : Kotobukiya, Kích thước : 19cm , Phát hành : 12/2020 , Kotobukiya BISHOUJO Metal Gear Solid Sniper Wolf 1/7 ","  7/2020  2.880.000d, Metal Gear Solid BISHOUJO Sniper Wolf 1/7 Complete Figure,   Sniper Wolf,    Metal Gear Solid,   1/7,   Kotobukiya,   19cm ,   12/2020 , Kotobukiya BISHOUJO Metal Gear Solid Sniper Wolf 1/7 ",9
1320,"KDCOLLE ""DATE A BULLET"" LIGHT NOVEL: WHITE QUEEN 1/7 COMPLETE FIGURE",6100000,2/2021,5," Giá cập nhật tháng 7/2020 : 6.100.000đ, KDcolle ""Date A Bullet"" Light Novel: White Queen 1/7 Complete Figure, Nhân vật : White Queen, Series :  Date A Bullet , Date A Live , Tỷ lệ : 1/7, Hãng sản xuất : Kadokawa, Kích thước : 25.5cm , Phát hành : 2/2021 , White Queen Kadokawa Date A Bullet Date A Live ""Date A Bullet"" Light Novel 1/7 KDcolle ","  7/2020  6.100.000d, KDcolle ""Date A Bullet"" Light Novel White Queen 1/7 Complete Figure,   White Queen,    Date A Bullet , Date A Live ,   1/7,   Kadokawa,   25.5cm ,   2/2021 , White Queen Kadokawa Date A Bullet Date A Live ""Date A Bullet"" Light Novel 1/7 KDcolle ",24
1321,KDCOLLE DATE A LIVE III TOHKA YATOGAMI WHITE CAT VER. 1/7,4400000,12/2020,5," Giá cập nhật tháng 2/2021 : 4.400.000đ, Giá cập nhật tháng 7/2020 : 4.280.000đ, KDcolle Date A Live III Tohka Yatogami White Cat Ver. 1/7 Complete Figure, Nhân vật : Tohka Yatogami, Series : Date A Live, Tỷ lệ : 1/7, Hãng sản xuất : Kadokawa, Kích thước : 18.5cm , Phát hành : 12/2020 , Date A Live Tohka Yatogami Kadokawa White Cat KDcolle 1/7 Date A Live III ","  2/2021  4.400.000d,  7/2020  4.280.000d, KDcolle Date A Live III Tohka Yatogami White Cat Ver. 1/7 Complete Figure,   Tohka Yatogami,   Date A Live,   1/7,   Kadokawa,   18.5cm ,   12/2020 , Date A Live Tohka Yatogami Kadokawa White Cat KDcolle 1/7 Date A Live III ",24
1322,HATSUNE MIKU MIKU EXPO 5TH ANNIV. / LUCKY*ORB: UTA X KASOKU VER. 1/8 COMPLETE FIGURE,6100000,4/2022,5," Giá cập nhật tháng 7/2020 : 6.100.000đ, Hatsune Miku MIKU EXPO 5th Anniv. / Lucky*Orb: UTA X KASOKU Ver. 1/8 Complete Figure, Nhân vật : Hatsune Miku, Series :  VOCALOID , Tỷ lệ : 1/8 , Hãng sản xuất : Good Smile Company, Kích thước : 24cm , Phát hành : 4/2022 , 1/8 VOCALOID Good Smile Company Hatsune Miku MIKU EXPO 5th Anniv. / Lucky*Orb UTA X KASOKU ","  7/2020  6.100.000d, Hatsune Miku MIKU EXPO 5th Anniv. / Lucky*Orb UTA X KASOKU Ver. 1/8 Complete Figure,   Hatsune Miku,    VOCALOID ,   1/8 ,   Good Smile Company,   24cm ,   4/2022 , 1/8 VOCALOID Good Smile Company Hatsune Miku MIKU EXPO 5th Anniv. / Lucky*Orb UTA X KASOKU ",3
1323,FATE/GRAND ORDER CASTER/NERO CLAUDIUS [SUMMER QUEENS] 1/8 COMPLETE FIGURE,3900000,12/2020,5," Giá cập nhật tháng 7/2020 : 3.900.000đ, Fate/Grand Order Caster/Nero Claudius [Summer Queens] 1/8 Complete Figure, Nhân vật :  Nero Claudius(Saber/Caster), Series :  Fate/Grand Order, Tỷ lệ : 1/8 , Hãng sản xuất : Our Treasure, Kích thước : 14cm , Phát hành : cuối tháng 12/2020 , Our Treasure Summer Queens Saber 1/8 Nero Claudius Caster Fate/Grand Order ","  7/2020  3.900.000d, Fate/Grand Order Caster/Nero Claudius [Summer Queens] 1/8 Complete Figure,    Nero Claudius(Saber/Caster),    Fate/Grand Order,   1/8 ,   Our Treasure,   14cm ,   cuoi thang 12/2020 , Our Treasure Summer Queens Saber 1/8 Nero Claudius Caster Fate/Grand Order ",73
1324,MY TEEN ROMANTIC COMEDY SNAFU. COMPLETION YUKINO YUKINOSHITA 1/8 COMPLETE FIGURE,3580000,12/2020,5," Giá cập nhật tháng 5/2021 : 3.580.000đ, Giá cập nhật tháng 7/2020 : 3.100.000đ, My Teen Romantic Comedy SNAFU. Completion Yukino Yukinoshita 1/8 Complete Figure, Nhân vật : Yukino Yukinoshita , Series :  My Teen Romantic Comedy SNAFU (Yahari Ore no Seishun Love Come wa Machigatteiru.), Tỷ lệ : 1/8 , Hãng sản xuất : Kotobukiya, Kích thước : 20.4cm , Phát hành : 12/2020 , My Teen Romantic Comedy SNAFU. Completion Kotobukiya 1/8 Yahari Ore no Seishun Love Come wa Machigatteiru My Teen Romantic Comedy SNAFU Yukino Yukinoshita ","  5/2021  3.580.000d,  7/2020  3.100.000d, My Teen Romantic Comedy SNAFU. Completion Yukino Yukinoshita 1/8 Complete Figure,   Yukino Yukinoshita ,    My Teen Romantic Comedy SNAFU (Yahari Ore no Seishun Love Come wa Machigatteiru.),   1/8 ,   Kotobukiya,   20.4cm ,   12/2020 , My Teen Romantic Comedy SNAFU. Completion Kotobukiya 1/8 Yahari Ore no Seishun Love Come wa Machigatteiru My Teen Romantic Comedy SNAFU Yukino Yukinoshita ",9
1325,TO LOVE-RU DARKNESS NEMESIS DARKNESS VER. 1/6 COMPLETE FIGURE,6200000,1/2021,5," Giá cập nhật tháng 2/2021 : 4.300.000đ, Giá cập nhật tháng 7/2020 : 5.150.000đ, To Love-Ru Darkness Nemesis Darkness ver. 1/6 Complete Figure, Nhân vật : Nemesis, Series :  To Love-Ru Darkness, Tỷ lệ : 1/6 , Hãng sản xuất : Union Creative, Kích thước : 18cm , Phát hành : 1/2021 , Union Creative 1/6 To Love-Ru Darkness Nemesis Darkness Nemesis ","  2/2021  4.300.000d,  7/2020  5.150.000d, To Love-Ru Darkness Nemesis Darkness ver. 1/6 Complete Figure,   Nemesis,    To Love-Ru Darkness,   1/6 ,   Union Creative,   18cm ,   1/2021 , Union Creative 1/6 To Love-Ru Darkness Nemesis Darkness Nemesis ",47
1326,B-STYLE NO GAME NO LIFE SHIRO BARE LEG BUNNY VER. 1/4 COMPLETE FIGURE,8580000,2/2021,5," Giá cập nhật tháng 8/2020 : 8.580.000đ, Giá cập nhật tháng 7/2020 : 8.250.000đ, B-STYLE No Game No Life Shiro Bare Leg Bunny Ver. 1/4 Complete Figure, Nhân vật :Shiro, Series :  No Game No Life, Tỷ lệ : 1/4, Hãng sản xuất : FREEing, Kích thước : 12cm , Phát hành : 2/2021 , No Game No Life Bare Leg FREEing Shiro 1/4 Bunny B-STYLE ","  8/2020  8.580.000d,  7/2020  8.250.000d, B-STYLE No Game No Life Shiro Bare Leg Bunny Ver. 1/4 Complete Figure,  Shiro,    No Game No Life,   1/4,   FREEing,   12cm ,   2/2021 , No Game No Life Bare Leg FREEing Shiro 1/4 Bunny B-STYLE ",34
1327,RASCAL DOES NOT DREAM OF BUNNY GIRL SENPAI TOMOE KOGA 1/7 COMPLETE FIGURE,4000000,12/2020,5," Giá cập nhật tháng 7/2020 : 4.000.000đ, Rascal Does Not Dream of Bunny Girl Senpai Tomoe Koga 1/7 Complete Figure, Nhân vật :  Tomoe Koga, Series :  Rascal Does Not Dream of Bunny Girl Senpai (Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai), Tỷ lệ : 1/7, Hãng sản xuất :  WING, Kích thước : 20.5cm , Phát hành : 12/2020 , Tomoe Koga Rascal Does Not Dream of Bunny Girl Senpai Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai 1/7 WING ","  7/2020  4.000.000d, Rascal Does Not Dream of Bunny Girl Senpai Tomoe Koga 1/7 Complete Figure,    Tomoe Koga,    Rascal Does Not Dream of Bunny Girl Senpai (Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai),   1/7,    WING,   20.5cm ,   12/2020 , Tomoe Koga Rascal Does Not Dream of Bunny Girl Senpai Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai 1/7 WING ",120
1328,GIRLS' FRONTLINE OTS-14 CRASSULA VOLKENSII VER. 1/8 COMPLETE FIGURE,6150000,4/2021,5," Giá cập nhật tháng 7/2020 : 6.150.000đ, Girls' Frontline OTs-14 Crassula Volkensii Ver. 1/8 Complete Figure, Nhân vật : OTs-14, Series :  Girls' Frontline, Tỷ lệ : 1/8 , Hãng sản xuất : Reverse Studio, Kích thước : 24.5cm , Phát hành : 4/2021 , OTs-14 1/8 Crassula Volkensii Girls' Frontline Reverse Studio ","  7/2020  6.150.000d, Girls' Frontline OTs-14 Crassula Volkensii Ver. 1/8 Complete Figure,   OTs-14,    Girls' Frontline,   1/8 ,   Reverse Studio,   24.5cm ,   4/2021 , OTs-14 1/8 Crassula Volkensii Girls' Frontline Reverse Studio ",121
1329,KDCOLLE MOVIE KONOSUBA: GOD'S BLESSING ON THIS WONDERFUL WORLD! KURENAI DENSETSU MEGUMIN OIRAN VER. 1/7 COMPLETE FIGURE,5320000,1/2021,5," Giá cập nhật tháng 7/2020 : 5.320.000đ, KDcolle Movie KonoSuba: God's Blessing on this Wonderful World! Kurenai Densetsu Megumin Oiran Ver. 1/7 Complete Figure, Nhân vật : Megumin, Series :  KonoSuba: God's Blessing on this Wonderful World! Kurenai Densetsu, Tỷ lệ : 1/7, Hãng sản xuất : Kadokawa, Kích thước : 23cm , Phát hành : 1/2021 , 1/7 KDcolle Oiran Kadokawa KonoSuba: God's Blessing on this Wonderful World! Kurenai Densetsu Megumin Megumin Oiran ","  7/2020  5.320.000d, KDcolle Movie KonoSuba God's Blessing on this Wonderful World! Kurenai Densetsu Megumin Oiran Ver. 1/7 Complete Figure,   Megumin,    KonoSuba God's Blessing on this Wonderful World! Kurenai Densetsu,   1/7,   Kadokawa,   23cm ,   1/2021 , 1/7 KDcolle Oiran Kadokawa KonoSuba God's Blessing on this Wonderful World! Kurenai Densetsu Megumin Megumin Oiran ",24
1330,KDCOLLE RE:ZERO -STARTING LIFE IN ANOTHER WORLD- REM UKIYO-E CHERRY BLOSSOM VER. 1/8 COMPLETE FIGURE,4950000,2/2021,5," Giá cập nhật tháng 7/2020 : 4.950.000đ, KDcolle Re:ZERO -Starting Life in Another World- Rem Ukiyo-e Cherry Blossom Ver. 1/8 Complete Figure, Nhân vật : Rem, Series :  Re:ZERO -Starting Life in Another World- , Tỷ lệ : 1/8 , Hãng sản xuất : Kadokawa, Kích thước : 22cm , Phát hành : 2/2021 , Rem KDcolle Kadokawa Ukiyo-e Cherry Blossom 1/8 Re:ZERO -Starting Life in Another World- ","  7/2020  4.950.000d, KDcolle ReZERO -Starting Life in Another World- Rem Ukiyo-e Cherry Blossom Ver. 1/8 Complete Figure,   Rem,    ReZERO -Starting Life in Another World- ,   1/8 ,   Kadokawa,   22cm ,   2/2021 , Rem KDcolle Kadokawa Ukiyo-e Cherry Blossom 1/8 ReZERO -Starting Life in Another World- ",24
